unit,waste,Waste categories,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,NUTS_code
T,W075,Wood wastes,European Union - 27 countries (from 2020),2016,4330000.0,EU27_2020
T,W075,Wood wastes,European Union - 27 countries (from 2020),2018,4870000.0,EU27_2020
T,W075,Wood wastes,European Union - 27 countries (from 2020),2020,5100000.0,EU27_2020
T,W075,Wood wastes,European Union - 27 countries (from 2020),2022,4840000.0,EU27_2020
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2004,2390000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2006,3010000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2008,3280000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2010,4020000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2012,4200000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2014,5020000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2016,5230000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2018,5750000.0,
T,W075,Wood wastes,Finland,2004,23746.0,FIN
T,W075,Wood wastes,Finland,2006,14454.0,FIN
T,W075,Wood wastes,Finland,2008,62400.0,FIN
T,W075,Wood wastes,Finland,2010,22696.0,FIN
T,W075,Wood wastes,Finland,2012,34866.0,FIN
T,W075,Wood wastes,Finland,2014,28473.0,FIN
T,W075,Wood wastes,Finland,2016,29264.0,FIN
T,W075,Wood wastes,Finland,2018,67771.0,FIN
T,W075,Wood wastes,Finland,2020,71953.0,FIN
T,W075,Wood wastes,Finland,2022,41678.0,FIN
T,W075,Wood wastes,France,2004,0.0,FRA
T,W075,Wood wastes,France,2006,0.0,FRA
T,W075,Wood wastes,France,2008,0.0,FRA
T,W075,Wood wastes,France,2010,624775.0,FRA
T,W075,Wood wastes,France,2012,840381.0,FRA
T,W075,Wood wastes,France,2014,916810.0,FRA
T,W075,Wood wastes,France,2016,979676.0,FRA
T,W075,Wood wastes,France,2018,996757.0,FRA
T,W075,Wood wastes,France,2020,1026710.0,FRA
T,W075,Wood wastes,France,2022,1096826.0,FRA
T,W075,Wood wastes,Croatia,2004,0.0,HRV
T,W075,Wood wastes,Croatia,2006,32833.0,HRV
T,W075,Wood wastes,Croatia,2008,0.0,HRV
T,W075,Wood wastes,Croatia,2010,0.0,HRV
T,W075,Wood wastes,Croatia,2012,685.0,HRV
T,W075,Wood wastes,Croatia,2014,8242.0,HRV
T,W075,Wood wastes,Croatia,2016,1180.0,HRV
T,W075,Wood wastes,Croatia,2018,8838.0,HRV
T,W075,Wood wastes,Croatia,2020,14360.0,HRV
T,W075,Wood wastes,Croatia,2022,20319.0,HRV
T,W075,Wood wastes,Hungary,2004,25530.0,HUN
T,W075,Wood wastes,Hungary,2006,0.0,HUN
T,W075,Wood wastes,Hungary,2008,1464.0,HUN
T,W075,Wood wastes,Hungary,2010,2940.0,HUN
T,W075,Wood wastes,Hungary,2012,2071.0,HUN
T,W075,Wood wastes,Hungary,2014,2131.0,HUN
T,W075,Wood wastes,Hungary,2016,1312.0,HUN
T,W075,Wood wastes,Hungary,2018,1178.0,HUN
T,W075,Wood wastes,Hungary,2020,4000.0,HUN
T,W075,Wood wastes,Hungary,2022,5989.0,HUN
T,W075,Wood wastes,Ireland,2004,16661.0,IRL
T,W075,Wood wastes,Ireland,2006,26882.0,IRL
T,W075,Wood wastes,Ireland,2010,10156.0,IRL
T,W075,Wood wastes,Ireland,2012,9197.0,IRL
T,W075,Wood wastes,Ireland,2014,9438.0,IRL
T,W075,Wood wastes,Ireland,2016,14613.0,IRL
T,W075,Wood wastes,Ireland,2018,17178.0,IRL
T,W075,Wood wastes,Ireland,2020,25738.0,IRL
T,W075,Wood wastes,Ireland,2022,23787.0,IRL
T,W075,Wood wastes,Iceland,2004,3000.0,ISL
T,W075,Wood wastes,Iceland,2010,1905.0,ISL
T,W075,Wood wastes,Iceland,2012,1802.0,ISL
T,W075,Wood wastes,Iceland,2014,1952.0,ISL
T,W075,Wood wastes,Iceland,2016,2767.0,ISL
T,W075,Wood wastes,Iceland,2018,2990.0,ISL
T,W075,Wood wastes,Iceland,2020,5375.0,ISL
T,W075,Wood wastes,Iceland,2022,6375.0,ISL
T,W075,Wood wastes,Italy,2004,477792.0,ITA
T,W075,Wood wastes,Italy,2006,580882.0,ITA
T,W075,Wood wastes,Italy,2008,680993.0,ITA
T,W075,Wood wastes,Italy,2010,691888.0,ITA
T,W075,Wood wastes,Italy,2012,614095.0,ITA
T,W075,Wood wastes,Italy,2014,675974.0,ITA
T,W075,Wood wastes,Italy,2016,739470.0,ITA
T,W075,Wood wastes,Italy,2018,908276.0,ITA
T,W075,Wood wastes,Italy,2020,881507.0,ITA
T,W075,Wood wastes,Italy,2022,1003517.0,ITA
T,W075,Wood wastes,Liechtenstein,2008,0.0,
T,W075,Wood wastes,Liechtenstein,2010,0.0,
T,W075,Wood wastes,Liechtenstein,2012,0.0,
T,W075,Wood wastes,Liechtenstein,2014,0.0,
T,W075,Wood wastes,Liechtenstein,2016,0.0,
T,W075,Wood wastes,Liechtenstein,2018,0.0,
T,W075,Wood wastes,Liechtenstein,2020,0.0,
T,W075,Wood wastes,Liechtenstein,2022,0.0,
T,W075,Wood wastes,Lithuania,2004,196.0,LTU
T,W075,Wood wastes,Lithuania,2006,1935.0,LTU
T,W075,Wood wastes,Lithuania,2008,2793.0,LTU
T,W075,Wood wastes,Lithuania,2010,9610.0,LTU
T,W075,Wood wastes,Lithuania,2012,1425.0,LTU
T,W075,Wood wastes,Lithuania,2014,1884.0,LTU
T,W075,Wood wastes,Lithuania,2016,2489.0,LTU
T,W075,Wood wastes,Lithuania,2018,3447.0,LTU
T,W075,Wood wastes,Lithuania,2020,7107.0,LTU
T,W075,Wood wastes,Lithuania,2022,9228.0,LTU
T,W075,Wood wastes,Luxembourg,2004,808.0,LUX
T,W075,Wood wastes,Luxembourg,2006,804.0,LUX
T,W075,Wood wastes,Luxembourg,2008,4428.0,LUX
T,W075,Wood wastes,Luxembourg,2010,5386.0,LUX
T,W075,Wood wastes,Luxembourg,2012,3351.0,LUX
T,W075,Wood wastes,Luxembourg,2014,2288.0,LUX
T,W075,Wood wastes,Luxembourg,2016,2917.0,LUX
T,W075,Wood wastes,Luxembourg,2018,3693.0,LUX
T,W075,Wood wastes,Luxembourg,2020,4106.0,LUX
T,W075,Wood wastes,Luxembourg,2022,2984.0,LUX
T,W075,Wood wastes,Latvia,2004,0.0,LVA
T,W075,Wood wastes,Latvia,2006,124.0,LVA
T,W075,Wood wastes,Latvia,2008,0.0,LVA
T,W075,Wood wastes,Latvia,2010,0.0,LVA
T,W075,Wood wastes,Latvia,2012,3359.0,LVA
T,W075,Wood wastes,Latvia,2014,21932.0,LVA
T,W075,Wood wastes,Latvia,2016,15257.0,LVA
T,W075,Wood wastes,Latvia,2018,7361.0,LVA
T,W075,Wood wastes,Latvia,2020,0.0,LVA
T,W075,Wood wastes,Latvia,2022,25434.0,LVA
T,W075,Wood wastes,Montenegro,2012,239.0,
T,W075,Wood wastes,Montenegro,2014,232.0,
T,W075,Wood wastes,Montenegro,2016,156.0,
T,W075,Wood wastes,Montenegro,2018,166.0,
T,W075,Wood wastes,Montenegro,2020,141.0,
T,W075,Wood wastes,Montenegro,2022,202.0,
T,W075,Wood wastes,North Macedonia,2008,0.0,
T,W075,Wood wastes,North Macedonia,2010,0.0,
T,W075,Wood wastes,North Macedonia,2012,0.0,
T,W075,Wood wastes,North Macedonia,2014,0.0,
T,W075,Wood wastes,North Macedonia,2016,0.0,
T,W075,Wood wastes,North Macedonia,2018,0.0,
T,W075,Wood wastes,North Macedonia,2020,0.0,
T,W075,Wood wastes,North Macedonia,2022,0.0,
T,W075,Wood wastes,Malta,2004,265.0,MLT
T,W075,Wood wastes,Malta,2006,338.0,MLT
T,W075,Wood wastes,Malta,2008,0.0,MLT
T,W075,Wood wastes,Malta,2010,6696.0,MLT
T,W075,Wood wastes,Malta,2012,9607.0,MLT
T,W075,Wood wastes,Malta,2014,11763.0,MLT
T,W075,Wood wastes,Malta,2016,7938.0,MLT
T,W075,Wood wastes,Malta,2018,7290.0,MLT
T,W075,Wood wastes,Malta,2020,7434.0,MLT
T,W075,Wood wastes,Malta,2022,6511.0,MLT
T,W075,Wood wastes,Netherlands,2004,263770.0,NLD
T,W075,Wood wastes,Netherlands,2006,289505.0,NLD
T,W075,Wood wastes,Netherlands,2008,317137.0,NLD
T,W075,Wood wastes,Netherlands,2010,299174.0,NLD
T,W075,Wood wastes,Netherlands,2016,348600.0,NLD
T,W075,Wood wastes,Netherlands,2018,402080.0,NLD
T,W075,Wood wastes,Netherlands,2020,477442.0,NLD
T,W075,Wood wastes,Netherlands,2022,392325.0,NLD
T,W075,Wood wastes,Norway,2004,95943.0,NOR
T,W075,Wood wastes,Norway,2006,149834.0,NOR
T,W075,Wood wastes,Norway,2008,190247.0,NOR
T,W075,Wood wastes,Norway,2010,205189.0,NOR
T,W075,Wood wastes,Norway,2012,234965.0,NOR
T,W075,Wood wastes,Norway,2014,297020.0,NOR
T,W075,Wood wastes,Norway,2016,322066.0,NOR
T,W075,Wood wastes,Norway,2018,303736.0,NOR
T,W075,Wood wastes,Norway,2020,362004.0,NOR
T,W075,Wood wastes,Norway,2022,251008.0,NOR
T,W075,Wood wastes,Poland,2004,0.0,POL
T,W075,Wood wastes,Poland,2006,0.0,POL
T,W075,Wood wastes,Poland,2008,0.0,POL
T,W075,Wood wastes,Poland,2010,0.0,POL
T,W075,Wood wastes,Poland,2012,0.0,POL
T,W075,Wood wastes,Poland,2014,0.0,POL
T,W075,Wood wastes,Poland,2016,0.0,POL
T,W075,Wood wastes,Poland,2018,12.0,POL
T,W075,Wood wastes,Poland,2020,2849.0,POL
T,W075,Wood wastes,Poland,2022,5954.0,POL
T,W075,Wood wastes,Portugal,2004,0.0,PRT
T,W075,Wood wastes,Portugal,2006,0.0,PRT
T,W075,Wood wastes,Portugal,2008,7813.0,PRT
T,W075,Wood wastes,Portugal,2010,5232.0,PRT
T,W075,Wood wastes,Portugal,2012,2634.0,PRT
T,W075,Wood wastes,Portugal,2014,3810.0,PRT
T,W075,Wood wastes,Portugal,2016,17133.0,PRT
T,W075,Wood wastes,Portugal,2018,26896.0,PRT
T,W075,Wood wastes,Portugal,2020,30408.0,PRT
T,W075,Wood wastes,Portugal,2022,22072.0,PRT
T,W075,Wood wastes,Romania,2004,0.0,ROU
T,W075,Wood wastes,Romania,2006,108417.0,ROU
T,W075,Wood wastes,Romania,2008,130536.0,ROU
T,W075,Wood wastes,Romania,2010,127466.0,ROU
T,W075,Wood wastes,Romania,2012,150748.0,ROU
T,W075,Wood wastes,Romania,2014,2115.0,ROU
T,W075,Wood wastes,Romania,2016,23632.0,ROU
T,W075,Wood wastes,Romania,2018,31544.0,ROU
T,W075,Wood wastes,Romania,2020,10614.0,ROU
T,W075,Wood wastes,Romania,2022,12419.0,ROU
T,W075,Wood wastes,Serbia,2010,0.0,
T,W075,Wood wastes,Serbia,2014,260.0,
T,W075,Wood wastes,Serbia,2016,5.0,
T,W075,Wood wastes,Serbia,2018,0.0,
T,W075,Wood wastes,Serbia,2020,4137.0,
T,W075,Wood wastes,Serbia,2022,18077.0,
T,W075,Wood wastes,Sweden,2004,0.0,SWE
T,W075,Wood wastes,Sweden,2006,14580.0,SWE
T,W075,Wood wastes,Sweden,2008,21380.0,SWE
T,W075,Wood wastes,Sweden,2010,25030.0,SWE
T,W075,Wood wastes,Sweden,2012,37180.0,SWE
T,W075,Wood wastes,Sweden,2014,454300.0,SWE
T,W075,Wood wastes,Sweden,2016,465556.0,SWE
T,W075,Wood wastes,Sweden,2018,461747.0,SWE
T,W075,Wood wastes,Sweden,2020,554682.0,SWE
T,W075,Wood wastes,Sweden,2022,388911.0,SWE
T,W075,Wood wastes,Slovenia,2004,4972.0,SVN
T,W075,Wood wastes,Slovenia,2006,9509.0,SVN
T,W075,Wood wastes,Slovenia,2008,9349.0,SVN
T,W075,Wood wastes,Slovenia,2010,14189.0,SVN
T,W075,Wood wastes,Slovenia,2012,14996.0,SVN
T,W075,Wood wastes,Slovenia,2014,15998.0,SVN
T,W075,Wood wastes,Slovenia,2016,20365.0,SVN
T,W075,Wood wastes,Slovenia,2018,30103.0,SVN
T,W075,Wood wastes,Slovenia,2020,34933.0,SVN
T,W075,Wood wastes,Slovenia,2022,42529.0,SVN
T,W075,Wood wastes,Slovakia,2004,0.0,SVK
T,W075,Wood wastes,Slovakia,2006,893.0,SVK
T,W075,Wood wastes,Slovakia,2008,1512.0,SVK
T,W075,Wood wastes,Slovakia,2010,1559.0,SVK
T,W075,Wood wastes,Slovakia,2012,2460.0,SVK
T,W075,Wood wastes,Slovakia,2014,5272.0,SVK
T,W075,Wood wastes,Slovakia,2016,8724.0,SVK
T,W075,Wood wastes,Slovakia,2018,13385.0,SVK
T,W075,Wood wastes,Slovakia,2020,30841.0,SVK
T,W075,Wood wastes,Slovakia,2022,41760.0,SVK
T,W075,Wood wastes,Türkiye,2004,0.0,
T,W075,Wood wastes,Türkiye,2006,0.0,
T,W075,Wood wastes,Türkiye,2008,12173.0,
T,W075,Wood wastes,Türkiye,2012,8684.0,
T,W075,Wood wastes,Türkiye,2014,7398.0,
T,W075,Wood wastes,Türkiye,2018,0.0,
T,W075,Wood wastes,Türkiye,2020,0.0,
T,W075,Wood wastes,Türkiye,2022,0.0,
T,W075,Wood wastes,United Kingdom,2004,287087.0,GBR
T,W075,Wood wastes,United Kingdom,2006,541862.0,GBR
T,W075,Wood wastes,United Kingdom,2008,552344.0,GBR
T,W075,Wood wastes,United Kingdom,2010,742885.0,GBR
T,W075,Wood wastes,United Kingdom,2012,770401.0,GBR
T,W075,Wood wastes,United Kingdom,2014,836640.0,GBR
T,W075,Wood wastes,United Kingdom,2016,894592.0,GBR
T,W075,Wood wastes,United Kingdom,2018,880608.0,GBR
T,W075,Wood wastes,Kosovo*,2012,0.0,
T,W075,Wood wastes,Kosovo*,2014,0.0,
T,W075,Wood wastes,Kosovo*,2016,0.0,
T,W075,Wood wastes,Kosovo*,2018,0.0,
T,W075,Wood wastes,Kosovo*,2020,0.0,
T,W075,Wood wastes,Kosovo*,2022,0.0,
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Austria,2004,546300.0,AUT
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Austria,2006,661300.0,AUT
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Austria,2008,714900.0,AUT
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Belgium,2004,1191731.0,BEL
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Belgium,2006,934760.0,BEL
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Belgium,2008,960330.0,BEL
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Bulgaria,2004,0.0,BGR
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Bulgaria,2006,0.0,BGR
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Bulgaria,2008,0.0,BGR
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Cyprus,2004,0.0,CYP
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Cyprus,2006,0.0,CYP
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Cyprus,2008,41310.0,CYP
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Czechia,2004,64363.0,CZE
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Czechia,2006,108723.0,CZE
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Czechia,2008,131785.0,CZE
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Germany,2004,4290273.0,DEU
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Germany,2006,7676471.0,DEU
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Germany,2008,8082615.0,DEU
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Denmark,2004,52558.0,DNK
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Denmark,2006,38923.0,DNK
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Denmark,2008,36560.0,DNK
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Estonia,2004,819.0,EST
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Estonia,2006,1298.0,EST
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Estonia,2008,10992.0,EST
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Greece,2004,0.0,GRC
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Greece,2006,0.0,GRC
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Greece,2008,0.0,GRC
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Spain,2004,922.0,ESP
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Spain,2006,6950.0,ESP
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Spain,2008,403332.0,ESP
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),European Union - 27 countries (from 2020),2004,13870000.0,EU27_2020
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),European Union - 27 countries (from 2020),2006,18060000.0,EU27_2020
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),European Union - 27 countries (from 2020),2008,19770000.0,EU27_2020
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),European Union - 28 countries (2013-2020),2004,16150000.0,
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),European Union - 28 countries (2013-2020),2006,21300000.0,
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),European Union - 28 countries (2013-2020),2008,23810000.0,
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Finland,2004,64874.0,FIN
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Finland,2006,95102.0,FIN
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Finland,2008,178600.0,FIN
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),France,2004,2619000.0,FRA
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),France,2006,2973800.0,FRA
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),France,2008,3364000.0,FRA
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Croatia,2004,0.0,HRV
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Croatia,2006,0.0,HRV
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Croatia,2008,0.0,HRV
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Hungary,2004,102240.0,HUN
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Hungary,2006,45509.0,HUN
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Hungary,2008,55357.0,HUN
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Ireland,2004,470175.0,IRL
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Ireland,2006,538651.0,IRL
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Iceland,2004,11000.0,ISL
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Italy,2004,2218995.0,ITA
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Italy,2006,2706793.0,ITA
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Italy,2008,3326060.0,ITA
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Liechtenstein,2008,0.0,
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Lithuania,2004,15315.0,LTU
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Lithuania,2006,737.0,LTU
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Lithuania,2008,22074.0,LTU
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Luxembourg,2004,59488.0,LUX
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Luxembourg,2006,62538.0,LUX
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Luxembourg,2008,71298.0,LUX
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Latvia,2004,0.0,LVA
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Latvia,2006,10466.0,LVA
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Latvia,2008,0.0,LVA
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),North Macedonia,2008,0.0,
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Malta,2004,1876.0,MLT
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Malta,2006,2283.0,MLT
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Malta,2008,1697.0,MLT
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Netherlands,2004,1803333.0,NLD
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Netherlands,2006,1703416.0,NLD
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Netherlands,2008,1718126.0,NLD
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Norway,2004,242612.0,NOR
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Norway,2006,271681.0,NOR
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Norway,2008,312000.0,NOR
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Poland,2004,0.0,POL
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Poland,2006,0.0,POL
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Poland,2008,0.0,POL
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Portugal,2004,0.0,PRT
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Portugal,2006,0.0,PRT
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Portugal,2008,721.0,PRT
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Romania,2004,0.0,ROU
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Romania,2006,0.0,ROU
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Romania,2008,36720.0,ROU
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Sweden,2004,353300.0,SWE
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Sweden,2006,386011.0,SWE
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Sweden,2008,490144.0,SWE
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Slovenia,2004,12928.0,SVN
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Slovenia,2006,25215.0,SVN
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Slovenia,2008,42190.0,SVN
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Slovakia,2004,0.0,SVK
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Slovakia,2006,78546.0,SVK
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Slovakia,2008,88442.0,SVK
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Türkiye,2004,0.0,
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Türkiye,2006,0.0,
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),Türkiye,2008,385887.0,
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),United Kingdom,2004,2279043.0,GBR
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),United Kingdom,2006,3244433.0,GBR
T,W091_092,Animal and mixed food waste; vegetal wastes (W091+W092),United Kingdom,2008,4035243.0,GBR
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Austria,2004,1631194.0,AUT
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Austria,2006,1688157.0,AUT
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Austria,2008,1643285.0,AUT
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Belgium,2004,1807896.0,BEL
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Belgium,2006,1541481.0,BEL
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Belgium,2008,1681410.0,BEL
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Bulgaria,2004,2633592.0,BGR
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Bulgaria,2006,2928981.0,BGR
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Bulgaria,2008,2907121.0,BGR
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Cyprus,2004,180738.0,CYP
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Cyprus,2006,171276.0,CYP
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Cyprus,2008,98259.0,CYP
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Czechia,2004,2497793.0,CZE
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Czechia,2006,2645958.0,CZE
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Czechia,2008,2665624.0,CZE
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Germany,2004,24060010.0,DEU
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Germany,2006,18878223.0,DEU
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Germany,2008,18525137.0,DEU
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Denmark,2004,1481559.0,DNK
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Denmark,2006,1544669.0,DNK
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Denmark,2008,1556991.0,DNK
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Estonia,2004,176259.0,EST
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Estonia,2006,164789.0,EST
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Estonia,2008,176151.0,EST
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Greece,2004,4212962.0,GRC
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Greece,2006,4088124.0,GRC
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Greece,2008,3954486.0,GRC
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Spain,2004,20121000.0,ESP
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Spain,2006,20401721.0,ESP
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Spain,2008,20912109.0,ESP
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",European Union - 27 countries (from 2020),2004,129970000.0,EU27_2020
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",European Union - 27 countries (from 2020),2006,129340000.0,EU27_2020
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",European Union - 27 countries (from 2020),2008,128590000.0,EU27_2020
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",European Union - 28 countries (2013-2020),2004,154430000.0,
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",European Union - 28 countries (2013-2020),2006,152430000.0,
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",European Union - 28 countries (2013-2020),2008,149760000.0,
T,W10,"Mixed ordinary wastes (subtotal, W101+W102+W103)",Finland,2004,779609.0,FIN
