unit,Geopolitical entity (reporting),TIME_PERIOD,category code,OBS_VALUE,Aggregated category name,NUTS_code
T,Lithuania,2008,W074,16886.0,plastic,LTU
T,Lithuania,2008,W075,5586.0,wood,LTU
T,Lithuania,2008,W077_08,43589.0,weee + batt + vehicles,LTU
T,Lithuania,2008,W09,0.0,organic waste,LTU
T,Lithuania,2008,W10,1647776.0,mixed waste,LTU
T,Lithuania,2008,W11,1730.0,common sludges,LTU
T,Lithuania,2008,W12-13,1300.0,mineral waste,LTU
T,Lithuania,2010,W01-05,20.0,chemical and medical,LTU
T,Lithuania,2010,W06,702962.0,metal,LTU
T,Lithuania,2010,W071,45890.0,glass,LTU
T,Lithuania,2010,W072,99078.0,paper,LTU
T,Lithuania,2010,W074,27630.0,plastic,LTU
T,Lithuania,2010,W075,19220.0,wood,LTU
T,Lithuania,2010,W077_08,64156.0,weee + batt + vehicles,LTU
T,Lithuania,2010,W09,8918.0,organic waste,LTU
T,Lithuania,2010,W10,1517986.0,mixed waste,LTU
T,Lithuania,2010,W11,0.0,common sludges,LTU
T,Lithuania,2010,W12-13,21892.0,mineral waste,LTU
T,Lithuania,2012,W01-05,412.0,chemical and medical,LTU
T,Lithuania,2012,W06,462744.0,metal,LTU
T,Lithuania,2012,W071,56440.0,glass,LTU
T,Lithuania,2012,W072,39168.0,paper,LTU
T,Lithuania,2012,W074,18832.0,plastic,LTU
T,Lithuania,2012,W075,2850.0,wood,LTU
T,Lithuania,2012,W077_08,81286.0,weee + batt + vehicles,LTU
T,Lithuania,2012,W09,5396.0,organic waste,LTU
T,Lithuania,2012,W10,1559870.0,mixed waste,LTU
T,Lithuania,2012,W11,0.0,common sludges,LTU
T,Lithuania,2012,W12-13,83402.0,mineral waste,LTU
T,Lithuania,2014,W01-05,718.0,chemical and medical,LTU
T,Lithuania,2014,W06,377102.0,metal,LTU
T,Lithuania,2014,W071,57428.0,glass,LTU
T,Lithuania,2014,W072,61242.0,paper,LTU
T,Lithuania,2014,W074,25452.0,plastic,LTU
T,Lithuania,2014,W075,3768.0,wood,LTU
T,Lithuania,2014,W077_08,105180.0,weee + batt + vehicles,LTU
T,Lithuania,2014,W09,26356.0,organic waste,LTU
T,Lithuania,2014,W10,1533614.0,mixed waste,LTU
T,Lithuania,2014,W11,0.0,common sludges,LTU
T,Lithuania,2014,W12-13,90572.0,mineral waste,LTU
T,Lithuania,2016,W01-05,992.0,chemical and medical,LTU
T,Lithuania,2016,W06,395378.0,metal,LTU
T,Lithuania,2016,W071,75680.0,glass,LTU
T,Lithuania,2016,W072,56322.0,paper,LTU
T,Lithuania,2016,W074,34114.0,plastic,LTU
T,Lithuania,2016,W075,4978.0,wood,LTU
T,Lithuania,2016,W077_08,75054.0,weee + batt + vehicles,LTU
T,Lithuania,2016,W09,92274.0,organic waste,LTU
T,Lithuania,2016,W10,1373136.0,mixed waste,LTU
T,Lithuania,2016,W11,0.0,common sludges,LTU
T,Lithuania,2016,W12-13,83180.0,mineral waste,LTU
T,Lithuania,2018,W01-05,942.0,chemical and medical,LTU
T,Lithuania,2018,W06,717022.0,metal,LTU
T,Lithuania,2018,W071,67120.0,glass,LTU
T,Lithuania,2018,W072,55778.0,paper,LTU
T,Lithuania,2018,W074,38156.0,plastic,LTU
T,Lithuania,2018,W075,6894.0,wood,LTU
T,Lithuania,2018,W077_08,69021.0,weee + batt + vehicles,LTU
T,Lithuania,2018,W09,178926.0,organic waste,LTU
T,Lithuania,2018,W10,1515738.0,mixed waste,LTU
T,Lithuania,2018,W11,0.0,common sludges,LTU
T,Lithuania,2018,W12-13,123690.0,mineral waste,LTU
T,Lithuania,2020,W01-05,1344.0,chemical and medical,LTU
T,Lithuania,2020,W06,660540.0,metal,LTU
T,Lithuania,2020,W071,94056.0,glass,LTU
T,Lithuania,2020,W072,58514.0,paper,LTU
T,Lithuania,2020,W074,49182.0,plastic,LTU
T,Lithuania,2020,W075,14213.0,wood,LTU
T,Lithuania,2020,W077_08,103840.0,weee + batt + vehicles,LTU
T,Lithuania,2020,W09,115212.0,organic waste,LTU
T,Lithuania,2020,W10,1468444.0,mixed waste,LTU
T,Lithuania,2020,W11,8.0,common sludges,LTU
T,Lithuania,2020,W12-13,153616.0,mineral waste,LTU
T,Lithuania,2022,W01-05,1679.0,chemical and medical,LTU
T,Lithuania,2022,W06,609080.0,metal,LTU
T,Lithuania,2022,W071,84640.0,glass,LTU
T,Lithuania,2022,W072,91034.0,paper,LTU
T,Lithuania,2022,W074,109958.0,plastic,LTU
T,Lithuania,2022,W075,18456.0,wood,LTU
T,Lithuania,2022,W077_08,118151.0,weee + batt + vehicles,LTU
T,Lithuania,2022,W09,118490.0,organic waste,LTU
T,Lithuania,2022,W10,1405710.0,mixed waste,LTU
T,Lithuania,2022,W11,20.0,common sludges,LTU
T,Lithuania,2022,W12-13,183972.0,mineral waste,LTU
T,Luxembourg,2004,W01-05,2009.0,chemical and medical,LUX
T,Luxembourg,2004,W071,1094.0,glass,LUX
T,Luxembourg,2004,W072,7312.0,paper,LUX
T,Luxembourg,2004,W074,270.0,plastic,LUX
T,Luxembourg,2004,W075,1616.0,wood,LUX
T,Luxembourg,2004,W077_08,2421.0,weee + batt + vehicles,LUX
T,Luxembourg,2004,W09,0.0,organic waste,LUX
T,Luxembourg,2004,W10,266861.0,mixed waste,LUX
T,Luxembourg,2004,W11,1934.0,common sludges,LUX
T,Luxembourg,2004,W12-13,0.0,mineral waste,LUX
T,Luxembourg,2006,W01-05,490.0,chemical and medical,LUX
T,Luxembourg,2006,W071,7086.0,glass,LUX
T,Luxembourg,2006,W072,722.0,paper,LUX
T,Luxembourg,2006,W074,46.0,plastic,LUX
T,Luxembourg,2006,W075,1608.0,wood,LUX
T,Luxembourg,2006,W077_08,5250.0,weee + batt + vehicles,LUX
T,Luxembourg,2006,W09,0.0,organic waste,LUX
T,Luxembourg,2006,W10,209132.0,mixed waste,LUX
T,Luxembourg,2006,W11,1668.0,common sludges,LUX
T,Luxembourg,2006,W12-13,0.0,mineral waste,LUX
T,Luxembourg,2008,W01-05,226.0,chemical and medical,LUX
T,Luxembourg,2008,W071,31904.0,glass,LUX
T,Luxembourg,2008,W072,30000.0,paper,LUX
T,Luxembourg,2008,W074,888.0,plastic,LUX
T,Luxembourg,2008,W075,8856.0,wood,LUX
T,Luxembourg,2008,W077_08,7630.0,weee + batt + vehicles,LUX
T,Luxembourg,2008,W09,0.0,organic waste,LUX
T,Luxembourg,2008,W10,292240.0,mixed waste,LUX
T,Luxembourg,2008,W11,1630.0,common sludges,LUX
T,Luxembourg,2008,W12-13,0.0,mineral waste,LUX
T,Luxembourg,2010,W01-05,600.0,chemical and medical,LUX
T,Luxembourg,2010,W06,9613.0,metal,LUX
T,Luxembourg,2010,W071,25106.0,glass,LUX
T,Luxembourg,2010,W072,49322.0,paper,LUX
T,Luxembourg,2010,W074,692.0,plastic,LUX
T,Luxembourg,2010,W075,10772.0,wood,LUX
T,Luxembourg,2010,W077_08,2878.0,weee + batt + vehicles,LUX
T,Luxembourg,2010,W09,135400.0,organic waste,LUX
T,Luxembourg,2010,W10,237394.0,mixed waste,LUX
T,Luxembourg,2010,W11,1466.0,common sludges,LUX
T,Luxembourg,2010,W12-13,11080.0,mineral waste,LUX
T,Luxembourg,2012,W01-05,424.0,chemical and medical,LUX
T,Luxembourg,2012,W06,21940.0,metal,LUX
T,Luxembourg,2012,W071,18390.0,glass,LUX
T,Luxembourg,2012,W072,52532.0,paper,LUX
T,Luxembourg,2012,W074,462.0,plastic,LUX
T,Luxembourg,2012,W075,6702.0,wood,LUX
T,Luxembourg,2012,W077_08,3334.0,weee + batt + vehicles,LUX
T,Luxembourg,2012,W09,132130.0,organic waste,LUX
T,Luxembourg,2012,W10,238854.0,mixed waste,LUX
T,Luxembourg,2012,W11,692.0,common sludges,LUX
T,Luxembourg,2012,W12-13,13994.0,mineral waste,LUX
T,Luxembourg,2014,W01-05,374.0,chemical and medical,LUX
T,Luxembourg,2014,W06,756.0,metal,LUX
T,Luxembourg,2014,W071,16494.0,glass,LUX
T,Luxembourg,2014,W072,42958.0,paper,LUX
T,Luxembourg,2014,W074,496.0,plastic,LUX
T,Luxembourg,2014,W075,4576.0,wood,LUX
T,Luxembourg,2014,W077_08,2204.0,weee + batt + vehicles,LUX
T,Luxembourg,2014,W09,143636.0,organic waste,LUX
T,Luxembourg,2014,W10,238136.0,mixed waste,LUX
T,Luxembourg,2014,W11,1354.0,common sludges,LUX
T,Luxembourg,2014,W12-13,21896.0,mineral waste,LUX
T,Luxembourg,2016,W01-05,1536.0,chemical and medical,LUX
T,Luxembourg,2016,W06,22082.0,metal,LUX
T,Luxembourg,2016,W071,1796.0,glass,LUX
T,Luxembourg,2016,W072,29762.0,paper,LUX
T,Luxembourg,2016,W074,486.0,plastic,LUX
T,Luxembourg,2016,W075,5834.0,wood,LUX
T,Luxembourg,2016,W077_08,3614.0,weee + batt + vehicles,LUX
T,Luxembourg,2016,W09,9582.0,organic waste,LUX
T,Luxembourg,2016,W10,242022.0,mixed waste,LUX
T,Luxembourg,2016,W11,1398.0,common sludges,LUX
T,Luxembourg,2016,W12-13,36340.0,mineral waste,LUX
T,Luxembourg,2018,W01-05,1420.0,chemical and medical,LUX
T,Luxembourg,2018,W06,20502.0,metal,LUX
T,Luxembourg,2018,W071,152.0,glass,LUX
T,Luxembourg,2018,W072,30688.0,paper,LUX
T,Luxembourg,2018,W074,558.0,plastic,LUX
T,Luxembourg,2018,W075,7386.0,wood,LUX
T,Luxembourg,2018,W077_08,5138.0,weee + batt + vehicles,LUX
T,Luxembourg,2018,W09,40672.0,organic waste,LUX
T,Luxembourg,2018,W10,232324.0,mixed waste,LUX
T,Luxembourg,2018,W11,1178.0,common sludges,LUX
T,Luxembourg,2018,W12-13,29116.0,mineral waste,LUX
T,Luxembourg,2020,W01-05,1560.0,chemical and medical,LUX
T,Luxembourg,2020,W06,19190.0,metal,LUX
T,Luxembourg,2020,W071,736.0,glass,LUX
T,Luxembourg,2020,W072,44714.0,paper,LUX
T,Luxembourg,2020,W074,818.0,plastic,LUX
T,Luxembourg,2020,W075,8212.0,wood,LUX
T,Luxembourg,2020,W077_08,4020.0,weee + batt + vehicles,LUX
T,Luxembourg,2020,W09,9546.0,organic waste,LUX
T,Luxembourg,2020,W10,283234.0,mixed waste,LUX
T,Luxembourg,2020,W11,1162.0,common sludges,LUX
T,Luxembourg,2020,W12-13,19432.0,mineral waste,LUX
T,Luxembourg,2022,W01-05,1468.0,chemical and medical,LUX
T,Luxembourg,2022,W06,29582.0,metal,LUX
T,Luxembourg,2022,W071,330.0,glass,LUX
T,Luxembourg,2022,W072,37440.0,paper,LUX
T,Luxembourg,2022,W074,772.0,plastic,LUX
T,Luxembourg,2022,W075,5968.0,wood,LUX
T,Luxembourg,2022,W077_08,3036.0,weee + batt + vehicles,LUX
T,Luxembourg,2022,W09,161464.0,organic waste,LUX
T,Luxembourg,2022,W10,248282.0,mixed waste,LUX
T,Luxembourg,2022,W11,2.0,common sludges,LUX
T,Luxembourg,2022,W12-13,30482.0,mineral waste,LUX
T,Latvia,2004,W01-05,0.0,chemical and medical,LVA
T,Latvia,2004,W071,0.0,glass,LVA
T,Latvia,2004,W072,0.0,paper,LVA
T,Latvia,2004,W074,0.0,plastic,LVA
T,Latvia,2004,W075,0.0,wood,LVA
T,Latvia,2004,W077_08,0.0,weee + batt + vehicles,LVA
T,Latvia,2004,W09,0.0,organic waste,LVA
T,Latvia,2004,W10,1086980.0,mixed waste,LVA
T,Latvia,2004,W11,0.0,common sludges,LVA
T,Latvia,2004,W12-13,0.0,mineral waste,LVA
T,Latvia,2006,W01-05,24242.0,chemical and medical,LVA
T,Latvia,2006,W071,11374.0,glass,LVA
T,Latvia,2006,W072,35452.0,paper,LVA
T,Latvia,2006,W074,16748.0,plastic,LVA
T,Latvia,2006,W075,248.0,wood,LVA
T,Latvia,2006,W077_08,20520.0,weee + batt + vehicles,LVA
T,Latvia,2006,W09,0.0,organic waste,LVA
T,Latvia,2006,W10,1520710.0,mixed waste,LVA
T,Latvia,2006,W11,814.0,common sludges,LVA
T,Latvia,2006,W12-13,0.0,mineral waste,LVA
T,Latvia,2008,W01-05,25880.0,chemical and medical,LVA
T,Latvia,2008,W071,0.0,glass,LVA
T,Latvia,2008,W072,0.0,paper,LVA
T,Latvia,2008,W074,0.0,plastic,LVA
T,Latvia,2008,W075,0.0,wood,LVA
T,Latvia,2008,W077_08,39186.0,weee + batt + vehicles,LVA
T,Latvia,2008,W09,0.0,organic waste,LVA
T,Latvia,2008,W10,1140570.0,mixed waste,LVA
T,Latvia,2008,W11,0.0,common sludges,LVA
T,Latvia,2008,W12-13,296.0,mineral waste,LVA
T,Latvia,2010,W01-05,16442.0,chemical and medical,LVA
T,Latvia,2010,W06,0.0,metal,LVA
T,Latvia,2010,W071,17696.0,glass,LVA
T,Latvia,2010,W072,79972.0,paper,LVA
T,Latvia,2010,W074,7520.0,plastic,LVA
T,Latvia,2010,W075,0.0,wood,LVA
T,Latvia,2010,W077_08,48662.0,weee + batt + vehicles,LVA
T,Latvia,2010,W09,11490.0,organic waste,LVA
T,Latvia,2010,W10,786780.0,mixed waste,LVA
T,Latvia,2010,W11,7066.0,common sludges,LVA
T,Latvia,2010,W12-13,403814.0,mineral waste,LVA
T,Latvia,2012,W01-05,19525.0,chemical and medical,LVA
T,Latvia,2012,W06,0.0,metal,LVA
T,Latvia,2012,W071,50768.0,glass,LVA
T,Latvia,2012,W072,193974.0,paper,LVA
T,Latvia,2012,W074,32512.0,plastic,LVA
T,Latvia,2012,W075,6718.0,wood,LVA
T,Latvia,2012,W077_08,38877.0,weee + batt + vehicles,LVA
T,Latvia,2012,W09,171466.0,organic waste,LVA
T,Latvia,2012,W10,1249424.0,mixed waste,LVA
T,Latvia,2012,W11,27984.0,common sludges,LVA
T,Latvia,2012,W12-13,618139.0,mineral waste,LVA
T,Latvia,2014,W01-05,42264.0,chemical and medical,LVA
T,Latvia,2014,W06,0.0,metal,LVA
T,Latvia,2014,W071,78608.0,glass,LVA
T,Latvia,2014,W072,172966.0,paper,LVA
T,Latvia,2014,W074,17110.0,plastic,LVA
T,Latvia,2014,W075,43864.0,wood,LVA
T,Latvia,2014,W077_08,48648.0,weee + batt + vehicles,LVA
T,Latvia,2014,W09,33414.0,organic waste,LVA
T,Latvia,2014,W10,903280.0,mixed waste,LVA
T,Latvia,2014,W11,0.0,common sludges,LVA
T,Latvia,2014,W12-13,40608.0,mineral waste,LVA
T,Latvia,2016,W01-05,56478.0,chemical and medical,LVA
T,Latvia,2016,W06,10606.0,metal,LVA
T,Latvia,2016,W071,97716.0,glass,LVA
T,Latvia,2016,W072,203350.0,paper,LVA
T,Latvia,2016,W074,92586.0,plastic,LVA
T,Latvia,2016,W075,30514.0,wood,LVA
T,Latvia,2016,W077_08,36120.0,weee + batt + vehicles,LVA
T,Latvia,2016,W09,0.0,organic waste,LVA
T,Latvia,2016,W10,971328.0,mixed waste,LVA
T,Latvia,2016,W11,0.0,common sludges,LVA
T,Latvia,2016,W12-13,177516.0,mineral waste,LVA
T,Latvia,2018,W01-05,1534.0,chemical and medical,LVA
T,Latvia,2018,W06,65474.0,metal,LVA
T,Latvia,2018,W071,44318.0,glass,LVA
T,Latvia,2018,W072,126446.0,paper,LVA
T,Latvia,2018,W074,26610.0,plastic,LVA
T,Latvia,2018,W075,14722.0,wood,LVA
T,Latvia,2018,W077_08,52510.0,weee + batt + vehicles,LVA
T,Latvia,2018,W09,18064.0,organic waste,LVA
T,Latvia,2018,W10,740812.0,mixed waste,LVA
T,Latvia,2018,W11,572.0,common sludges,LVA
T,Latvia,2018,W12-13,12647.0,mineral waste,LVA
T,Latvia,2020,W01-05,14820.0,chemical and medical,LVA
T,Latvia,2020,W06,0.0,metal,LVA
T,Latvia,2020,W071,22528.0,glass,LVA
T,Latvia,2020,W072,115900.0,paper,LVA
T,Latvia,2020,W074,29026.0,plastic,LVA
T,Latvia,2020,W075,0.0,wood,LVA
T,Latvia,2020,W077_08,19378.0,weee + batt + vehicles,LVA
T,Latvia,2020,W09,0.0,organic waste,LVA
T,Latvia,2020,W10,1049716.0,mixed waste,LVA
T,Latvia,2020,W11,0.0,common sludges,LVA
T,Latvia,2020,W12-13,0.0,mineral waste,LVA
T,Latvia,2022,W01-05,12531.0,chemical and medical,LVA
T,Latvia,2022,W06,60918.0,metal,LVA
T,Latvia,2022,W071,68276.0,glass,LVA
T,Latvia,2022,W072,129370.0,paper,LVA
T,Latvia,2022,W074,46466.0,plastic,LVA
T,Latvia,2022,W075,50868.0,wood,LVA
T,Latvia,2022,W077_08,41530.0,weee + batt + vehicles,LVA
T,Latvia,2022,W09,62558.0,organic waste,LVA
T,Latvia,2022,W10,901490.0,mixed waste,LVA
T,Latvia,2022,W11,0.0,common sludges,LVA
T,Latvia,2022,W12-13,0.0,mineral waste,LVA
T,Montenegro,2010,W01-05,0.0,chemical and medical,
T,Montenegro,2010,W06,0.0,metal,
T,Montenegro,2010,W072,0.0,paper,
T,Montenegro,2010,W074,0.0,plastic,
T,Montenegro,2010,W077_08,0.0,weee + batt + vehicles,
T,Montenegro,2010,W09,0.0,organic waste,
T,Montenegro,2010,W10,0.0,mixed waste,
T,Montenegro,2010,W11,0.0,common sludges,
T,Montenegro,2012,W01-05,104.0,chemical and medical,
T,Montenegro,2012,W06,2560.0,metal,
T,Montenegro,2012,W071,3860.0,glass,
T,Montenegro,2012,W072,9848.0,paper,
T,Montenegro,2012,W074,6352.0,plastic,
T,Montenegro,2012,W075,478.0,wood,
T,Montenegro,2012,W077_08,32.0,weee + batt + vehicles,
T,Montenegro,2012,W09,25168.0,organic waste,
T,Montenegro,2012,W10,359038.0,mixed waste,
T,Montenegro,2012,W11,0.0,common sludges,
T,Montenegro,2012,W12-13,7070.0,mineral waste,
T,Montenegro,2014,W01-05,400.0,chemical and medical,
T,Montenegro,2014,W06,3208.0,metal,
T,Montenegro,2014,W071,3378.0,glass,
T,Montenegro,2014,W072,6942.0,paper,
T,Montenegro,2014,W074,3544.0,plastic,
T,Montenegro,2014,W075,464.0,wood,
T,Montenegro,2014,W077_08,20.0,weee + batt + vehicles,
T,Montenegro,2014,W09,31836.0,organic waste,
T,Montenegro,2014,W10,392134.0,mixed waste,
T,Montenegro,2014,W11,0.0,common sludges,
T,Montenegro,2014,W12-13,17182.0,mineral waste,
T,Montenegro,2016,W01-05,4.0,chemical and medical,
T,Montenegro,2016,W06,1820.0,metal,
T,Montenegro,2016,W071,3126.0,glass,
T,Montenegro,2016,W072,10098.0,paper,
T,Montenegro,2016,W074,3884.0,plastic,
T,Montenegro,2016,W075,312.0,wood,
T,Montenegro,2016,W077_08,22.0,weee + batt + vehicles,
T,Montenegro,2016,W09,42788.0,organic waste,
T,Montenegro,2016,W10,413018.0,mixed waste,
T,Montenegro,2016,W11,0.0,common sludges,
T,Montenegro,2016,W12-13,17674.0,mineral waste,
T,Montenegro,2018,W01-05,392.0,chemical and medical,
T,Montenegro,2018,W06,1802.0,metal,
T,Montenegro,2018,W071,3932.0,glass,
T,Montenegro,2018,W072,8432.0,paper,
T,Montenegro,2018,W074,3538.0,plastic,
T,Montenegro,2018,W075,332.0,wood,
T,Montenegro,2018,W077_08,44.0,weee + batt + vehicles,
T,Montenegro,2018,W09,45852.0,organic waste,
T,Montenegro,2018,W10,431638.0,mixed waste,
T,Montenegro,2018,W11,0.0,common sludges,
T,Montenegro,2018,W12-13,11794.0,mineral waste,
T,Montenegro,2020,W01-05,28.0,chemical and medical,
T,Montenegro,2020,W06,1522.0,metal,
T,Montenegro,2020,W071,2262.0,glass,
T,Montenegro,2020,W072,9018.0,paper,
T,Montenegro,2020,W074,3486.0,plastic,
T,Montenegro,2020,W075,282.0,wood,
T,Montenegro,2020,W077_08,70.0,weee + batt + vehicles,
T,Montenegro,2020,W09,36346.0,organic waste,
T,Montenegro,2020,W10,404234.0,mixed waste,
T,Montenegro,2020,W11,0.0,common sludges,
T,Montenegro,2020,W12-13,3888.0,mineral waste,
T,Montenegro,2022,W01-05,22.0,chemical and medical,
T,Montenegro,2022,W06,2392.0,metal,
T,Montenegro,2022,W071,2940.0,glass,
T,Montenegro,2022,W072,9304.0,paper,
T,Montenegro,2022,W074,4682.0,plastic,
T,Montenegro,2022,W075,404.0,wood,
T,Montenegro,2022,W077_08,26.0,weee + batt + vehicles,
T,Montenegro,2022,W09,31512.0,organic waste,
T,Montenegro,2022,W10,452292.0,mixed waste,
T,Montenegro,2022,W11,0.0,common sludges,
T,Montenegro,2022,W12-13,7276.0,mineral waste,
T,North Macedonia,2008,W01-05,0.0,chemical and medical,
T,North Macedonia,2008,W071,0.0,glass,
T,North Macedonia,2008,W072,0.0,paper,
T,North Macedonia,2008,W074,0.0,plastic,
T,North Macedonia,2008,W075,0.0,wood,
T,North Macedonia,2008,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2008,W09,0.0,organic waste,
T,North Macedonia,2008,W10,0.0,mixed waste,
T,North Macedonia,2008,W11,0.0,common sludges,
T,North Macedonia,2008,W12-13,0.0,mineral waste,
T,North Macedonia,2010,W01-05,0.0,chemical and medical,
T,North Macedonia,2010,W06,0.0,metal,
T,North Macedonia,2010,W071,0.0,glass,
T,North Macedonia,2010,W072,0.0,paper,
T,North Macedonia,2010,W074,0.0,plastic,
T,North Macedonia,2010,W075,0.0,wood,
T,North Macedonia,2010,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2010,W09,0.0,organic waste,
T,North Macedonia,2010,W10,902764.0,mixed waste,
T,North Macedonia,2010,W11,0.0,common sludges,
T,North Macedonia,2010,W12-13,0.0,mineral waste,
T,North Macedonia,2012,W01-05,0.0,chemical and medical,
T,North Macedonia,2012,W06,0.0,metal,
T,North Macedonia,2012,W071,0.0,glass,
T,North Macedonia,2012,W072,0.0,paper,
T,North Macedonia,2012,W074,0.0,plastic,
T,North Macedonia,2012,W075,0.0,wood,
T,North Macedonia,2012,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2012,W09,0.0,organic waste,
T,North Macedonia,2012,W10,0.0,mixed waste,
T,North Macedonia,2012,W11,0.0,common sludges,
T,North Macedonia,2012,W12-13,0.0,mineral waste,
T,North Macedonia,2014,W01-05,0.0,chemical and medical,
T,North Macedonia,2014,W06,0.0,metal,
T,North Macedonia,2014,W071,0.0,glass,
T,North Macedonia,2014,W072,0.0,paper,
T,North Macedonia,2014,W074,0.0,plastic,
T,North Macedonia,2014,W075,0.0,wood,
T,North Macedonia,2014,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2014,W09,0.0,organic waste,
T,North Macedonia,2014,W10,0.0,mixed waste,
T,North Macedonia,2014,W11,0.0,common sludges,
T,North Macedonia,2014,W12-13,0.0,mineral waste,
T,North Macedonia,2016,W01-05,0.0,chemical and medical,
T,North Macedonia,2016,W06,0.0,metal,
T,North Macedonia,2016,W071,0.0,glass,
T,North Macedonia,2016,W072,0.0,paper,
T,North Macedonia,2016,W074,0.0,plastic,
T,North Macedonia,2016,W075,0.0,wood,
T,North Macedonia,2016,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2016,W09,0.0,organic waste,
T,North Macedonia,2016,W10,0.0,mixed waste,
T,North Macedonia,2016,W11,0.0,common sludges,
T,North Macedonia,2016,W12-13,0.0,mineral waste,
T,North Macedonia,2018,W01-05,0.0,chemical and medical,
T,North Macedonia,2018,W06,0.0,metal,
T,North Macedonia,2018,W071,0.0,glass,
T,North Macedonia,2018,W072,0.0,paper,
T,North Macedonia,2018,W074,0.0,plastic,
T,North Macedonia,2018,W075,0.0,wood,
T,North Macedonia,2018,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2018,W09,0.0,organic waste,
T,North Macedonia,2018,W10,0.0,mixed waste,
T,North Macedonia,2018,W11,0.0,common sludges,
T,North Macedonia,2018,W12-13,0.0,mineral waste,
T,North Macedonia,2020,W01-05,0.0,chemical and medical,
T,North Macedonia,2020,W06,0.0,metal,
T,North Macedonia,2020,W071,0.0,glass,
T,North Macedonia,2020,W072,0.0,paper,
T,North Macedonia,2020,W074,0.0,plastic,
T,North Macedonia,2020,W075,0.0,wood,
T,North Macedonia,2020,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2020,W09,0.0,organic waste,
T,North Macedonia,2020,W10,0.0,mixed waste,
T,North Macedonia,2020,W11,0.0,common sludges,
T,North Macedonia,2020,W12-13,0.0,mineral waste,
T,North Macedonia,2022,W01-05,0.0,chemical and medical,
T,North Macedonia,2022,W06,0.0,metal,
T,North Macedonia,2022,W071,0.0,glass,
T,North Macedonia,2022,W072,0.0,paper,
T,North Macedonia,2022,W074,0.0,plastic,
T,North Macedonia,2022,W075,0.0,wood,
T,North Macedonia,2022,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2022,W09,0.0,organic waste,
T,North Macedonia,2022,W10,0.0,mixed waste,
T,North Macedonia,2022,W11,0.0,common sludges,
T,North Macedonia,2022,W12-13,1014276.0,mineral waste,
T,Malta,2004,W01-05,0.0,chemical and medical,MLT
T,Malta,2004,W071,324.0,glass,MLT
T,Malta,2004,W072,1950.0,paper,MLT
T,Malta,2004,W074,184.0,plastic,MLT
T,Malta,2004,W075,530.0,wood,MLT
T,Malta,2004,W077_08,9928.0,weee + batt + vehicles,MLT
T,Malta,2004,W09,0.0,organic waste,MLT
T,Malta,2004,W10,245810.0,mixed waste,MLT
T,Malta,2004,W11,216.0,common sludges,MLT
T,Malta,2004,W12-13,0.0,mineral waste,MLT
T,Malta,2006,W01-05,0.0,chemical and medical,MLT
T,Malta,2006,W071,1370.0,glass,MLT
T,Malta,2006,W072,2908.0,paper,MLT
T,Malta,2006,W074,432.0,plastic,MLT
T,Malta,2006,W075,676.0,wood,MLT
T,Malta,2006,W077_08,5722.0,weee + batt + vehicles,MLT
T,Malta,2006,W09,0.0,organic waste,MLT
T,Malta,2006,W10,240238.0,mixed waste,MLT
T,Malta,2006,W11,0.0,common sludges,MLT
T,Malta,2006,W12-13,0.0,mineral waste,MLT
T,Malta,2008,W01-05,0.0,chemical and medical,MLT
T,Malta,2008,W071,14402.0,glass,MLT
T,Malta,2008,W072,1954.0,paper,MLT
T,Malta,2008,W074,1168.0,plastic,MLT
T,Malta,2008,W075,0.0,wood,MLT
T,Malta,2008,W077_08,6160.0,weee + batt + vehicles,MLT
T,Malta,2008,W09,0.0,organic waste,MLT
T,Malta,2008,W10,259360.0,mixed waste,MLT
T,Malta,2008,W11,0.0,common sludges,MLT
T,Malta,2008,W12-13,0.0,mineral waste,MLT
T,Malta,2010,W01-05,106.0,chemical and medical,MLT
T,Malta,2010,W06,84.0,metal,MLT
T,Malta,2010,W071,3554.0,glass,MLT
T,Malta,2010,W072,4302.0,paper,MLT
T,Malta,2010,W074,2286.0,plastic,MLT
T,Malta,2010,W075,13392.0,wood,MLT
T,Malta,2010,W077_08,13364.0,weee + batt + vehicles,MLT
T,Malta,2010,W09,5708.0,organic waste,MLT
T,Malta,2010,W10,252660.0,mixed waste,MLT
T,Malta,2010,W11,0.0,common sludges,MLT
T,Malta,2010,W12-13,17002.0,mineral waste,MLT
T,Malta,2012,W01-05,1200.0,chemical and medical,MLT
T,Malta,2012,W06,2870.0,metal,MLT
T,Malta,2012,W071,4066.0,glass,MLT
T,Malta,2012,W072,2736.0,paper,MLT
T,Malta,2012,W074,1188.0,plastic,MLT
T,Malta,2012,W075,19214.0,wood,MLT
T,Malta,2012,W077_08,24849.0,weee + batt + vehicles,MLT
T,Malta,2012,W09,8832.0,organic waste,MLT
T,Malta,2012,W10,216336.0,mixed waste,MLT
T,Malta,2012,W11,0.0,common sludges,MLT
