unit,Geopolitical entity (reporting),TIME_PERIOD,category code,OBS_VALUE,Aggregated category name,NUTS_code
T,Lithuania,2004,W10,532435.0,mixed waste,LTU
T,Lithuania,2004,W11,2197.0,common sludges,LTU
T,Lithuania,2004,W12-13,33.0,mineral waste,LTU
T,Lithuania,2006,W01-05,109.0,chemical and medical,LTU
T,Lithuania,2006,W071,28683.0,glass,LTU
T,Lithuania,2006,W072,33318.0,paper,LTU
T,Lithuania,2006,W074,5698.0,plastic,LTU
T,Lithuania,2006,W075,1935.0,wood,LTU
T,Lithuania,2006,W077_08,8886.0,weee + batt + vehicles,LTU
T,Lithuania,2006,W09,18.0,organic waste,LTU
T,Lithuania,2006,W10,878686.0,mixed waste,LTU
T,Lithuania,2006,W11,273.0,common sludges,LTU
T,Lithuania,2006,W12-13,3.0,mineral waste,LTU
T,Lithuania,2008,W01-05,292.0,chemical and medical,LTU
T,Lithuania,2008,W071,23555.0,glass,LTU
T,Lithuania,2008,W072,49364.0,paper,LTU
T,Lithuania,2008,W074,8443.0,plastic,LTU
T,Lithuania,2008,W075,2793.0,wood,LTU
T,Lithuania,2008,W077_08,21794.0,weee + batt + vehicles,LTU
T,Lithuania,2008,W09,0.0,organic waste,LTU
T,Lithuania,2008,W10,823888.0,mixed waste,LTU
T,Lithuania,2008,W11,865.0,common sludges,LTU
T,Lithuania,2008,W12-13,650.0,mineral waste,LTU
T,Lithuania,2010,W01-05,10.0,chemical and medical,LTU
T,Lithuania,2010,W06,351481.0,metal,LTU
T,Lithuania,2010,W071,22945.0,glass,LTU
T,Lithuania,2010,W072,49539.0,paper,LTU
T,Lithuania,2010,W074,13815.0,plastic,LTU
T,Lithuania,2010,W075,9610.0,wood,LTU
T,Lithuania,2010,W077_08,32078.0,weee + batt + vehicles,LTU
T,Lithuania,2010,W09,4459.0,organic waste,LTU
T,Lithuania,2010,W10,758993.0,mixed waste,LTU
T,Lithuania,2010,W11,0.0,common sludges,LTU
T,Lithuania,2010,W12-13,10946.0,mineral waste,LTU
T,Lithuania,2012,W01-05,206.0,chemical and medical,LTU
T,Lithuania,2012,W06,231372.0,metal,LTU
T,Lithuania,2012,W071,28220.0,glass,LTU
T,Lithuania,2012,W072,19584.0,paper,LTU
T,Lithuania,2012,W074,9416.0,plastic,LTU
T,Lithuania,2012,W075,1425.0,wood,LTU
T,Lithuania,2012,W077_08,40643.0,weee + batt + vehicles,LTU
T,Lithuania,2012,W09,2698.0,organic waste,LTU
T,Lithuania,2012,W10,779935.0,mixed waste,LTU
T,Lithuania,2012,W11,0.0,common sludges,LTU
T,Lithuania,2012,W12-13,41701.0,mineral waste,LTU
T,Lithuania,2014,W01-05,359.0,chemical and medical,LTU
T,Lithuania,2014,W06,188551.0,metal,LTU
T,Lithuania,2014,W071,28714.0,glass,LTU
T,Lithuania,2014,W072,30621.0,paper,LTU
T,Lithuania,2014,W074,12726.0,plastic,LTU
T,Lithuania,2014,W075,1884.0,wood,LTU
T,Lithuania,2014,W077_08,52590.0,weee + batt + vehicles,LTU
T,Lithuania,2014,W09,13178.0,organic waste,LTU
T,Lithuania,2014,W10,766807.0,mixed waste,LTU
T,Lithuania,2014,W11,0.0,common sludges,LTU
T,Lithuania,2014,W12-13,45286.0,mineral waste,LTU
T,Lithuania,2016,W01-05,496.0,chemical and medical,LTU
T,Lithuania,2016,W06,197689.0,metal,LTU
T,Lithuania,2016,W071,37840.0,glass,LTU
T,Lithuania,2016,W072,28161.0,paper,LTU
T,Lithuania,2016,W074,17057.0,plastic,LTU
T,Lithuania,2016,W075,2489.0,wood,LTU
T,Lithuania,2016,W077_08,37527.0,weee + batt + vehicles,LTU
T,Lithuania,2016,W09,46137.0,organic waste,LTU
T,Lithuania,2016,W10,686568.0,mixed waste,LTU
T,Lithuania,2016,W11,0.0,common sludges,LTU
T,Lithuania,2016,W12-13,41590.0,mineral waste,LTU
T,Lithuania,2018,W01-05,471.0,chemical and medical,LTU
T,Lithuania,2018,W06,358511.0,metal,LTU
T,Lithuania,2018,W071,33560.0,glass,LTU
T,Lithuania,2018,W072,27889.0,paper,LTU
T,Lithuania,2018,W074,19078.0,plastic,LTU
T,Lithuania,2018,W075,3447.0,wood,LTU
T,Lithuania,2018,W077_08,34510.0,weee + batt + vehicles,LTU
T,Lithuania,2018,W09,89463.0,organic waste,LTU
T,Lithuania,2018,W10,757869.0,mixed waste,LTU
T,Lithuania,2018,W11,0.0,common sludges,LTU
T,Lithuania,2018,W12-13,61845.0,mineral waste,LTU
T,Lithuania,2020,W01-05,672.0,chemical and medical,LTU
T,Lithuania,2020,W06,330270.0,metal,LTU
T,Lithuania,2020,W071,47028.0,glass,LTU
T,Lithuania,2020,W072,29257.0,paper,LTU
T,Lithuania,2020,W074,24591.0,plastic,LTU
T,Lithuania,2020,W075,7107.0,wood,LTU
T,Lithuania,2020,W077_08,51920.0,weee + batt + vehicles,LTU
T,Lithuania,2020,W09,57606.0,organic waste,LTU
T,Lithuania,2020,W10,734222.0,mixed waste,LTU
T,Lithuania,2020,W11,4.0,common sludges,LTU
T,Lithuania,2020,W12-13,76808.0,mineral waste,LTU
T,Lithuania,2022,W01-05,840.0,chemical and medical,LTU
T,Lithuania,2022,W06,304540.0,metal,LTU
T,Lithuania,2022,W071,42320.0,glass,LTU
T,Lithuania,2022,W072,45517.0,paper,LTU
T,Lithuania,2022,W074,54979.0,plastic,LTU
T,Lithuania,2022,W075,9228.0,wood,LTU
T,Lithuania,2022,W077_08,59075.0,weee + batt + vehicles,LTU
T,Lithuania,2022,W09,59245.0,organic waste,LTU
T,Lithuania,2022,W10,702855.0,mixed waste,LTU
T,Lithuania,2022,W11,10.0,common sludges,LTU
T,Lithuania,2022,W12-13,91986.0,mineral waste,LTU
T,Luxembourg,2004,W01-05,1062.0,chemical and medical,LUX
T,Luxembourg,2004,W071,547.0,glass,LUX
T,Luxembourg,2004,W072,3656.0,paper,LUX
T,Luxembourg,2004,W074,135.0,plastic,LUX
T,Luxembourg,2004,W075,808.0,wood,LUX
T,Luxembourg,2004,W077_08,1518.0,weee + batt + vehicles,LUX
T,Luxembourg,2004,W09,0.0,organic waste,LUX
T,Luxembourg,2004,W10,133056.0,mixed waste,LUX
T,Luxembourg,2004,W11,967.0,common sludges,LUX
T,Luxembourg,2004,W12-13,0.0,mineral waste,LUX
T,Luxembourg,2006,W01-05,245.0,chemical and medical,LUX
T,Luxembourg,2006,W071,3543.0,glass,LUX
T,Luxembourg,2006,W072,361.0,paper,LUX
T,Luxembourg,2006,W074,23.0,plastic,LUX
T,Luxembourg,2006,W075,804.0,wood,LUX
T,Luxembourg,2006,W077_08,2625.0,weee + batt + vehicles,LUX
T,Luxembourg,2006,W09,0.0,organic waste,LUX
T,Luxembourg,2006,W10,104312.0,mixed waste,LUX
T,Luxembourg,2006,W11,834.0,common sludges,LUX
T,Luxembourg,2006,W12-13,0.0,mineral waste,LUX
T,Luxembourg,2008,W01-05,113.0,chemical and medical,LUX
T,Luxembourg,2008,W071,15952.0,glass,LUX
T,Luxembourg,2008,W072,15000.0,paper,LUX
T,Luxembourg,2008,W074,444.0,plastic,LUX
T,Luxembourg,2008,W075,4428.0,wood,LUX
T,Luxembourg,2008,W077_08,3815.0,weee + batt + vehicles,LUX
T,Luxembourg,2008,W09,0.0,organic waste,LUX
T,Luxembourg,2008,W10,146078.0,mixed waste,LUX
T,Luxembourg,2008,W11,815.0,common sludges,LUX
T,Luxembourg,2008,W12-13,0.0,mineral waste,LUX
T,Luxembourg,2010,W01-05,300.0,chemical and medical,LUX
T,Luxembourg,2010,W06,8421.0,metal,LUX
T,Luxembourg,2010,W071,12553.0,glass,LUX
T,Luxembourg,2010,W072,24661.0,paper,LUX
T,Luxembourg,2010,W074,346.0,plastic,LUX
T,Luxembourg,2010,W075,5386.0,wood,LUX
T,Luxembourg,2010,W077_08,1439.0,weee + batt + vehicles,LUX
T,Luxembourg,2010,W09,67700.0,organic waste,LUX
T,Luxembourg,2010,W10,118697.0,mixed waste,LUX
T,Luxembourg,2010,W11,733.0,common sludges,LUX
T,Luxembourg,2010,W12-13,5540.0,mineral waste,LUX
T,Luxembourg,2012,W01-05,212.0,chemical and medical,LUX
T,Luxembourg,2012,W06,10970.0,metal,LUX
T,Luxembourg,2012,W071,9195.0,glass,LUX
T,Luxembourg,2012,W072,26266.0,paper,LUX
T,Luxembourg,2012,W074,231.0,plastic,LUX
T,Luxembourg,2012,W075,3351.0,wood,LUX
T,Luxembourg,2012,W077_08,1667.0,weee + batt + vehicles,LUX
T,Luxembourg,2012,W09,66065.0,organic waste,LUX
T,Luxembourg,2012,W10,119427.0,mixed waste,LUX
T,Luxembourg,2012,W11,346.0,common sludges,LUX
T,Luxembourg,2012,W12-13,6997.0,mineral waste,LUX
T,Luxembourg,2014,W01-05,187.0,chemical and medical,LUX
T,Luxembourg,2014,W06,378.0,metal,LUX
T,Luxembourg,2014,W071,8247.0,glass,LUX
T,Luxembourg,2014,W072,21479.0,paper,LUX
T,Luxembourg,2014,W074,248.0,plastic,LUX
T,Luxembourg,2014,W075,2288.0,wood,LUX
T,Luxembourg,2014,W077_08,1102.0,weee + batt + vehicles,LUX
T,Luxembourg,2014,W09,71818.0,organic waste,LUX
T,Luxembourg,2014,W10,119068.0,mixed waste,LUX
T,Luxembourg,2014,W11,677.0,common sludges,LUX
T,Luxembourg,2014,W12-13,10948.0,mineral waste,LUX
T,Luxembourg,2016,W01-05,768.0,chemical and medical,LUX
T,Luxembourg,2016,W06,11041.0,metal,LUX
T,Luxembourg,2016,W071,898.0,glass,LUX
T,Luxembourg,2016,W072,14881.0,paper,LUX
T,Luxembourg,2016,W074,243.0,plastic,LUX
T,Luxembourg,2016,W075,2917.0,wood,LUX
T,Luxembourg,2016,W077_08,1807.0,weee + batt + vehicles,LUX
T,Luxembourg,2016,W09,4791.0,organic waste,LUX
T,Luxembourg,2016,W10,121011.0,mixed waste,LUX
T,Luxembourg,2016,W11,699.0,common sludges,LUX
T,Luxembourg,2016,W12-13,18170.0,mineral waste,LUX
T,Luxembourg,2018,W01-05,710.0,chemical and medical,LUX
T,Luxembourg,2018,W06,10251.0,metal,LUX
T,Luxembourg,2018,W071,76.0,glass,LUX
T,Luxembourg,2018,W072,15344.0,paper,LUX
T,Luxembourg,2018,W074,279.0,plastic,LUX
T,Luxembourg,2018,W075,3693.0,wood,LUX
T,Luxembourg,2018,W077_08,2569.0,weee + batt + vehicles,LUX
T,Luxembourg,2018,W09,20336.0,organic waste,LUX
T,Luxembourg,2018,W10,116162.0,mixed waste,LUX
T,Luxembourg,2018,W11,589.0,common sludges,LUX
T,Luxembourg,2018,W12-13,14558.0,mineral waste,LUX
T,Luxembourg,2020,W01-05,780.0,chemical and medical,LUX
T,Luxembourg,2020,W06,9595.0,metal,LUX
T,Luxembourg,2020,W071,368.0,glass,LUX
T,Luxembourg,2020,W072,22357.0,paper,LUX
T,Luxembourg,2020,W074,409.0,plastic,LUX
T,Luxembourg,2020,W075,4106.0,wood,LUX
T,Luxembourg,2020,W077_08,2010.0,weee + batt + vehicles,LUX
T,Luxembourg,2020,W09,4773.0,organic waste,LUX
T,Luxembourg,2020,W10,141617.0,mixed waste,LUX
T,Luxembourg,2020,W11,581.0,common sludges,LUX
T,Luxembourg,2020,W12-13,9716.0,mineral waste,LUX
T,Luxembourg,2022,W01-05,734.0,chemical and medical,LUX
T,Luxembourg,2022,W06,14791.0,metal,LUX
T,Luxembourg,2022,W071,165.0,glass,LUX
T,Luxembourg,2022,W072,18720.0,paper,LUX
T,Luxembourg,2022,W074,386.0,plastic,LUX
T,Luxembourg,2022,W075,2984.0,wood,LUX
T,Luxembourg,2022,W077_08,1518.0,weee + batt + vehicles,LUX
T,Luxembourg,2022,W09,80732.0,organic waste,LUX
T,Luxembourg,2022,W10,124141.0,mixed waste,LUX
T,Luxembourg,2022,W11,1.0,common sludges,LUX
T,Luxembourg,2022,W12-13,15241.0,mineral waste,LUX
T,Latvia,2004,W01-05,0.0,chemical and medical,LVA
T,Latvia,2004,W071,0.0,glass,LVA
T,Latvia,2004,W072,0.0,paper,LVA
T,Latvia,2004,W074,0.0,plastic,LVA
T,Latvia,2004,W075,0.0,wood,LVA
T,Latvia,2004,W077_08,0.0,weee + batt + vehicles,LVA
T,Latvia,2004,W09,0.0,organic waste,LVA
T,Latvia,2004,W10,543490.0,mixed waste,LVA
T,Latvia,2004,W11,0.0,common sludges,LVA
T,Latvia,2004,W12-13,0.0,mineral waste,LVA
T,Latvia,2006,W01-05,12121.0,chemical and medical,LVA
T,Latvia,2006,W071,5687.0,glass,LVA
T,Latvia,2006,W072,17726.0,paper,LVA
T,Latvia,2006,W074,8374.0,plastic,LVA
T,Latvia,2006,W075,124.0,wood,LVA
T,Latvia,2006,W077_08,10260.0,weee + batt + vehicles,LVA
T,Latvia,2006,W09,0.0,organic waste,LVA
T,Latvia,2006,W10,760355.0,mixed waste,LVA
T,Latvia,2006,W11,407.0,common sludges,LVA
T,Latvia,2006,W12-13,0.0,mineral waste,LVA
T,Latvia,2008,W01-05,12940.0,chemical and medical,LVA
T,Latvia,2008,W071,0.0,glass,LVA
T,Latvia,2008,W072,0.0,paper,LVA
T,Latvia,2008,W074,0.0,plastic,LVA
T,Latvia,2008,W075,0.0,wood,LVA
T,Latvia,2008,W077_08,19593.0,weee + batt + vehicles,LVA
T,Latvia,2008,W09,0.0,organic waste,LVA
T,Latvia,2008,W10,570285.0,mixed waste,LVA
T,Latvia,2008,W11,0.0,common sludges,LVA
T,Latvia,2008,W12-13,148.0,mineral waste,LVA
T,Latvia,2010,W01-05,8221.0,chemical and medical,LVA
T,Latvia,2010,W06,0.0,metal,LVA
T,Latvia,2010,W071,8848.0,glass,LVA
T,Latvia,2010,W072,39986.0,paper,LVA
T,Latvia,2010,W074,3760.0,plastic,LVA
T,Latvia,2010,W075,0.0,wood,LVA
T,Latvia,2010,W077_08,24331.0,weee + batt + vehicles,LVA
T,Latvia,2010,W09,5745.0,organic waste,LVA
T,Latvia,2010,W10,393390.0,mixed waste,LVA
T,Latvia,2010,W11,3533.0,common sludges,LVA
T,Latvia,2010,W12-13,201907.0,mineral waste,LVA
T,Latvia,2012,W01-05,9762.0,chemical and medical,LVA
T,Latvia,2012,W06,0.0,metal,LVA
T,Latvia,2012,W071,25384.0,glass,LVA
T,Latvia,2012,W072,96987.0,paper,LVA
T,Latvia,2012,W074,16256.0,plastic,LVA
T,Latvia,2012,W075,3359.0,wood,LVA
T,Latvia,2012,W077_08,19438.0,weee + batt + vehicles,LVA
T,Latvia,2012,W09,85733.0,organic waste,LVA
T,Latvia,2012,W10,618518.0,mixed waste,LVA
T,Latvia,2012,W11,13992.0,common sludges,LVA
T,Latvia,2012,W12-13,309070.0,mineral waste,LVA
T,Latvia,2014,W01-05,21132.0,chemical and medical,LVA
T,Latvia,2014,W06,0.0,metal,LVA
T,Latvia,2014,W071,39304.0,glass,LVA
T,Latvia,2014,W072,86483.0,paper,LVA
T,Latvia,2014,W074,8555.0,plastic,LVA
T,Latvia,2014,W075,21932.0,wood,LVA
T,Latvia,2014,W077_08,24324.0,weee + batt + vehicles,LVA
T,Latvia,2014,W09,16707.0,organic waste,LVA
T,Latvia,2014,W10,418930.0,mixed waste,LVA
T,Latvia,2014,W11,0.0,common sludges,LVA
T,Latvia,2014,W12-13,20304.0,mineral waste,LVA
T,Latvia,2016,W01-05,28239.0,chemical and medical,LVA
T,Latvia,2016,W06,5303.0,metal,LVA
T,Latvia,2016,W071,48858.0,glass,LVA
T,Latvia,2016,W072,101675.0,paper,LVA
T,Latvia,2016,W074,46293.0,plastic,LVA
T,Latvia,2016,W075,15257.0,wood,LVA
T,Latvia,2016,W077_08,18060.0,weee + batt + vehicles,LVA
T,Latvia,2016,W09,0.0,organic waste,LVA
T,Latvia,2016,W10,485664.0,mixed waste,LVA
T,Latvia,2016,W11,0.0,common sludges,LVA
T,Latvia,2016,W12-13,88758.0,mineral waste,LVA
T,Latvia,2018,W01-05,767.0,chemical and medical,LVA
T,Latvia,2018,W06,32737.0,metal,LVA
T,Latvia,2018,W071,22159.0,glass,LVA
T,Latvia,2018,W072,63223.0,paper,LVA
T,Latvia,2018,W074,13305.0,plastic,LVA
T,Latvia,2018,W075,7361.0,wood,LVA
T,Latvia,2018,W077_08,26255.0,weee + batt + vehicles,LVA
T,Latvia,2018,W09,9032.0,organic waste,LVA
T,Latvia,2018,W10,370406.0,mixed waste,LVA
T,Latvia,2018,W11,286.0,common sludges,LVA
T,Latvia,2018,W12-13,6324.0,mineral waste,LVA
T,Latvia,2020,W01-05,7410.0,chemical and medical,LVA
T,Latvia,2020,W06,0.0,metal,LVA
T,Latvia,2020,W071,11264.0,glass,LVA
T,Latvia,2020,W072,57950.0,paper,LVA
T,Latvia,2020,W074,14513.0,plastic,LVA
T,Latvia,2020,W075,0.0,wood,LVA
T,Latvia,2020,W077_08,9689.0,weee + batt + vehicles,LVA
T,Latvia,2020,W09,0.0,organic waste,LVA
T,Latvia,2020,W10,524858.0,mixed waste,LVA
T,Latvia,2020,W11,0.0,common sludges,LVA
T,Latvia,2020,W12-13,0.0,mineral waste,LVA
T,Latvia,2022,W01-05,6265.0,chemical and medical,LVA
T,Latvia,2022,W06,30459.0,metal,LVA
T,Latvia,2022,W071,34138.0,glass,LVA
T,Latvia,2022,W072,64685.0,paper,LVA
T,Latvia,2022,W074,23233.0,plastic,LVA
T,Latvia,2022,W075,25434.0,wood,LVA
T,Latvia,2022,W077_08,20765.0,weee + batt + vehicles,LVA
T,Latvia,2022,W09,31279.0,organic waste,LVA
T,Latvia,2022,W10,450745.0,mixed waste,LVA
T,Latvia,2022,W11,0.0,common sludges,LVA
T,Latvia,2022,W12-13,0.0,mineral waste,LVA
T,Montenegro,2012,W01-05,52.0,chemical and medical,
T,Montenegro,2012,W06,1280.0,metal,
T,Montenegro,2012,W071,1930.0,glass,
T,Montenegro,2012,W072,4924.0,paper,
T,Montenegro,2012,W074,3176.0,plastic,
T,Montenegro,2012,W075,239.0,wood,
T,Montenegro,2012,W077_08,16.0,weee + batt + vehicles,
T,Montenegro,2012,W09,12584.0,organic waste,
T,Montenegro,2012,W10,179519.0,mixed waste,
T,Montenegro,2012,W11,0.0,common sludges,
T,Montenegro,2012,W12-13,3535.0,mineral waste,
T,Montenegro,2014,W01-05,200.0,chemical and medical,
T,Montenegro,2014,W06,1604.0,metal,
T,Montenegro,2014,W071,1689.0,glass,
T,Montenegro,2014,W072,3471.0,paper,
T,Montenegro,2014,W074,1772.0,plastic,
T,Montenegro,2014,W075,232.0,wood,
T,Montenegro,2014,W077_08,10.0,weee + batt + vehicles,
T,Montenegro,2014,W09,15918.0,organic waste,
T,Montenegro,2014,W10,196067.0,mixed waste,
T,Montenegro,2014,W11,0.0,common sludges,
T,Montenegro,2014,W12-13,8591.0,mineral waste,
T,Montenegro,2016,W01-05,2.0,chemical and medical,
T,Montenegro,2016,W06,910.0,metal,
T,Montenegro,2016,W071,1563.0,glass,
T,Montenegro,2016,W072,5049.0,paper,
T,Montenegro,2016,W074,1942.0,plastic,
T,Montenegro,2016,W075,156.0,wood,
T,Montenegro,2016,W077_08,11.0,weee + batt + vehicles,
T,Montenegro,2016,W09,21394.0,organic waste,
T,Montenegro,2016,W10,206509.0,mixed waste,
T,Montenegro,2016,W11,0.0,common sludges,
T,Montenegro,2016,W12-13,8837.0,mineral waste,
T,Montenegro,2018,W01-05,196.0,chemical and medical,
T,Montenegro,2018,W06,901.0,metal,
T,Montenegro,2018,W071,1966.0,glass,
T,Montenegro,2018,W072,4216.0,paper,
T,Montenegro,2018,W074,1769.0,plastic,
T,Montenegro,2018,W075,166.0,wood,
T,Montenegro,2018,W077_08,22.0,weee + batt + vehicles,
T,Montenegro,2018,W09,22926.0,organic waste,
T,Montenegro,2018,W10,215819.0,mixed waste,
T,Montenegro,2018,W11,0.0,common sludges,
T,Montenegro,2018,W12-13,5897.0,mineral waste,
T,Montenegro,2020,W01-05,14.0,chemical and medical,
T,Montenegro,2020,W06,761.0,metal,
T,Montenegro,2020,W071,1131.0,glass,
T,Montenegro,2020,W072,4509.0,paper,
T,Montenegro,2020,W074,1743.0,plastic,
T,Montenegro,2020,W075,141.0,wood,
T,Montenegro,2020,W077_08,35.0,weee + batt + vehicles,
T,Montenegro,2020,W09,18173.0,organic waste,
T,Montenegro,2020,W10,202117.0,mixed waste,
T,Montenegro,2020,W11,0.0,common sludges,
T,Montenegro,2020,W12-13,1944.0,mineral waste,
T,Montenegro,2022,W01-05,11.0,chemical and medical,
T,Montenegro,2022,W06,1196.0,metal,
T,Montenegro,2022,W071,1470.0,glass,
T,Montenegro,2022,W072,4652.0,paper,
T,Montenegro,2022,W074,2341.0,plastic,
T,Montenegro,2022,W075,202.0,wood,
T,Montenegro,2022,W077_08,13.0,weee + batt + vehicles,
T,Montenegro,2022,W09,15756.0,organic waste,
T,Montenegro,2022,W10,226146.0,mixed waste,
T,Montenegro,2022,W11,0.0,common sludges,
T,Montenegro,2022,W12-13,3638.0,mineral waste,
T,North Macedonia,2008,W01-05,0.0,chemical and medical,
T,North Macedonia,2008,W071,0.0,glass,
T,North Macedonia,2008,W072,0.0,paper,
T,North Macedonia,2008,W074,0.0,plastic,
T,North Macedonia,2008,W075,0.0,wood,
T,North Macedonia,2008,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2008,W09,0.0,organic waste,
T,North Macedonia,2008,W10,0.0,mixed waste,
T,North Macedonia,2008,W11,0.0,common sludges,
T,North Macedonia,2008,W12-13,0.0,mineral waste,
T,North Macedonia,2010,W01-05,0.0,chemical and medical,
T,North Macedonia,2010,W06,0.0,metal,
T,North Macedonia,2010,W071,0.0,glass,
T,North Macedonia,2010,W072,0.0,paper,
T,North Macedonia,2010,W074,0.0,plastic,
T,North Macedonia,2010,W075,0.0,wood,
T,North Macedonia,2010,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2010,W09,0.0,organic waste,
T,North Macedonia,2010,W10,451382.0,mixed waste,
T,North Macedonia,2010,W11,0.0,common sludges,
T,North Macedonia,2010,W12-13,0.0,mineral waste,
T,North Macedonia,2012,W01-05,0.0,chemical and medical,
T,North Macedonia,2012,W06,0.0,metal,
T,North Macedonia,2012,W071,0.0,glass,
T,North Macedonia,2012,W072,0.0,paper,
T,North Macedonia,2012,W074,0.0,plastic,
T,North Macedonia,2012,W075,0.0,wood,
T,North Macedonia,2012,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2012,W09,0.0,organic waste,
T,North Macedonia,2012,W10,0.0,mixed waste,
T,North Macedonia,2012,W11,0.0,common sludges,
T,North Macedonia,2012,W12-13,0.0,mineral waste,
T,North Macedonia,2014,W01-05,0.0,chemical and medical,
T,North Macedonia,2014,W06,0.0,metal,
T,North Macedonia,2014,W071,0.0,glass,
T,North Macedonia,2014,W072,0.0,paper,
T,North Macedonia,2014,W074,0.0,plastic,
T,North Macedonia,2014,W075,0.0,wood,
T,North Macedonia,2014,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2014,W09,0.0,organic waste,
T,North Macedonia,2014,W10,0.0,mixed waste,
T,North Macedonia,2014,W11,0.0,common sludges,
T,North Macedonia,2014,W12-13,0.0,mineral waste,
T,North Macedonia,2016,W01-05,0.0,chemical and medical,
T,North Macedonia,2016,W06,0.0,metal,
T,North Macedonia,2016,W071,0.0,glass,
T,North Macedonia,2016,W072,0.0,paper,
T,North Macedonia,2016,W074,0.0,plastic,
T,North Macedonia,2016,W075,0.0,wood,
T,North Macedonia,2016,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2016,W09,0.0,organic waste,
T,North Macedonia,2016,W10,0.0,mixed waste,
T,North Macedonia,2016,W11,0.0,common sludges,
T,North Macedonia,2016,W12-13,0.0,mineral waste,
T,North Macedonia,2018,W01-05,0.0,chemical and medical,
T,North Macedonia,2018,W06,0.0,metal,
T,North Macedonia,2018,W071,0.0,glass,
T,North Macedonia,2018,W072,0.0,paper,
T,North Macedonia,2018,W074,0.0,plastic,
T,North Macedonia,2018,W075,0.0,wood,
T,North Macedonia,2018,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2018,W09,0.0,organic waste,
T,North Macedonia,2018,W10,0.0,mixed waste,
T,North Macedonia,2018,W11,0.0,common sludges,
T,North Macedonia,2018,W12-13,0.0,mineral waste,
T,North Macedonia,2020,W01-05,0.0,chemical and medical,
T,North Macedonia,2020,W06,0.0,metal,
T,North Macedonia,2020,W071,0.0,glass,
T,North Macedonia,2020,W072,0.0,paper,
T,North Macedonia,2020,W074,0.0,plastic,
T,North Macedonia,2020,W075,0.0,wood,
T,North Macedonia,2020,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2020,W09,0.0,organic waste,
T,North Macedonia,2020,W10,0.0,mixed waste,
T,North Macedonia,2020,W11,0.0,common sludges,
T,North Macedonia,2020,W12-13,0.0,mineral waste,
T,North Macedonia,2022,W01-05,0.0,chemical and medical,
T,North Macedonia,2022,W06,0.0,metal,
T,North Macedonia,2022,W071,0.0,glass,
T,North Macedonia,2022,W072,0.0,paper,
T,North Macedonia,2022,W074,0.0,plastic,
T,North Macedonia,2022,W075,0.0,wood,
T,North Macedonia,2022,W077_08,0.0,weee + batt + vehicles,
T,North Macedonia,2022,W09,0.0,organic waste,
T,North Macedonia,2022,W10,0.0,mixed waste,
T,North Macedonia,2022,W11,0.0,common sludges,
T,North Macedonia,2022,W12-13,507138.0,mineral waste,
T,Malta,2004,W01-05,0.0,chemical and medical,MLT
T,Malta,2004,W071,162.0,glass,MLT
T,Malta,2004,W072,975.0,paper,MLT
T,Malta,2004,W074,92.0,plastic,MLT
T,Malta,2004,W075,265.0,wood,MLT
T,Malta,2004,W077_08,4964.0,weee + batt + vehicles,MLT
T,Malta,2004,W09,0.0,organic waste,MLT
T,Malta,2004,W10,122905.0,mixed waste,MLT
T,Malta,2004,W11,108.0,common sludges,MLT
T,Malta,2004,W12-13,0.0,mineral waste,MLT
T,Malta,2006,W01-05,0.0,chemical and medical,MLT
T,Malta,2006,W071,685.0,glass,MLT
T,Malta,2006,W072,1454.0,paper,MLT
T,Malta,2006,W074,216.0,plastic,MLT
T,Malta,2006,W075,338.0,wood,MLT
T,Malta,2006,W077_08,2861.0,weee + batt + vehicles,MLT
T,Malta,2006,W09,0.0,organic waste,MLT
T,Malta,2006,W10,120119.0,mixed waste,MLT
T,Malta,2006,W11,0.0,common sludges,MLT
T,Malta,2006,W12-13,0.0,mineral waste,MLT
T,Malta,2008,W01-05,0.0,chemical and medical,MLT
T,Malta,2008,W071,7201.0,glass,MLT
T,Malta,2008,W072,977.0,paper,MLT
T,Malta,2008,W074,584.0,plastic,MLT
T,Malta,2008,W075,0.0,wood,MLT
T,Malta,2008,W077_08,3080.0,weee + batt + vehicles,MLT
T,Malta,2008,W09,0.0,organic waste,MLT
T,Malta,2008,W10,129680.0,mixed waste,MLT
T,Malta,2008,W11,0.0,common sludges,MLT
T,Malta,2008,W12-13,0.0,mineral waste,MLT
T,Malta,2010,W01-05,53.0,chemical and medical,MLT
T,Malta,2010,W06,42.0,metal,MLT
T,Malta,2010,W071,1777.0,glass,MLT
T,Malta,2010,W072,2151.0,paper,MLT
T,Malta,2010,W074,1143.0,plastic,MLT
T,Malta,2010,W075,6696.0,wood,MLT
T,Malta,2010,W077_08,6682.0,weee + batt + vehicles,MLT
T,Malta,2010,W09,2854.0,organic waste,MLT
T,Malta,2010,W10,126330.0,mixed waste,MLT
T,Malta,2010,W11,0.0,common sludges,MLT
T,Malta,2010,W12-13,8501.0,mineral waste,MLT
T,Malta,2012,W01-05,600.0,chemical and medical,MLT
T,Malta,2012,W06,1435.0,metal,MLT
